Seq	sample	Entrez_old	Entrez	Symbol
10821	CIB3	117286	117286	CIB3
10822	MAPKSP1	8649	8649	LAMTOR3
10823	CIB1	10519	10519	CIB1
10824	PRIMA1	145270	145270	PRIMA1
10825	CIB4	130106	130106	CIB4
10826	THYN1	29087	29087	THYN1
10827	TTC3	7267	7267	TTC3
10828	HBXIP	10542	10542	LAMTOR5
10829	SLC7A5P2	387254	387254	SLC7A5P2
10830	TTC29	83894	83894	TTC29
10831	ARID3A	1820	1820	ARID3A
10832	CG030	116828	116828	N4BP2L2-IT2
10833	EVC	2121	2121	EVC
10834	NTF4	4909	4909	NTF4
10835	MTMR12	54545	54545	MTMR12
10836	MTMR11	10903	10903	MTMR11
10837	LOC285830	285830	285830	HLA-F-AS1
10838	UGDH	7358	7358	UGDH
10839	CELSR3	1951	1951	CELSR3
10840	ARID3C	138715	138715	ARID3C
10841	CELSR1	9620	9620	CELSR1
10842	RABL2B	11158	11158	RABL2B
10843	KIAA1045	23349	23349	PHF24
10844	PTCHD2	57540	57540	DISP3
10845	PTCHD1	139411	139411	PTCHD1
10846	BBX	56987	56987	BBX
10847	NEK6	10783	10783	NEK6
10848	LOC200030	200030	200030	NBPF11
10849	CXADR	1525	1525	CXADR
10850	C14orf129	51527	51527	GSKIP
10851	C14orf128	84837	84837	ARHGAP5-AS1
10852	SUPT3H	8464	8464	SUPT3H
10853	MFSD10	10227	10227	MFSD10
10854	LRRC30	339291	339291	LRRC30
10855	LRRC31	79782	79782	LRRC31
10856	LRRC32	2615	2615	LRRC32
10857	LRRC33	375387	375387	NRROS
10858	LRRC34	151827	151827	LRRC34
10859	C14orf126	112487	112487	DTD2
10860	LRRC36	55282	55282	LRRC36
10861	LY6G5B	58496	58496	LY6G5B
10862	MFN2	9927	9927	MFN2
10863	MFN1	55669	55669	MFN1
10864	NUDT9	53343	53343	NUDT9
10865	ZNF33B	7582	7582	ZNF33B
10866	FAM166A	401565	401565	FAM166A
10867	FAM117A	81558	81558	FAM117A
10868	FAM117B	150864	150864	FAM117B
10869	PATL1	219988	219988	PATL1
10870	THTPA	79178	79178	THTPA
10871	NAA50	80218	80218	NAA50
10872	MAD2L2	10459	10459	MAD2L2
10873	RPS26P11	441502	441502	RPS26P11
10874	FAM9A	171482	171482	FAM9A
10875	SVIL	6840	6840	SVIL
10876	KTN1	3895	3895	KTN1
10877	TCEB3	6924	6924	ELOA
10878	TCEB2	6923	6923	ELOB
10879	TCEB1	6921	6921	ELOC
10880	IQSEC1	9922	9922	IQSEC1
10881	C20orf191	149934	149934	NCOR1P1
10882	C20orf197	284756	284756	C20orf197
10883	BMPER	168667	168667	BMPER
10884	C20orf195	79025	79025	FNDC11
10885	C20orf194	25943	25943	C20orf194
10886	CLCNKA	1187	1187	CLCNKA
10887	C20orf199	441951	441951	ZFAS1
10888	CLCNKB	1188	1188	CLCNKB
10889	LRP2BP	55805	55805	LRP2BP
10890	OR5D13	390142	390142	OR5D13
10891	FAM90A1	55138	55138	FAM90A1
10892	IQSEC2	23096	23096	IQSEC2
10893	FAM90A7	441317	441317	FAM90A7P
10894	SERPINA3	12	12	SERPINA3
10895	PURB	5814	5814	PURB
10896	VPREB1	7441	7441	VPREB1
10897	CCDC160	347475	347475	CCDC160
10898	KRTAP6-3	337968	337968	KRTAP6-3
10899	KRTAP6-2	337967	337967	KRTAP6-2
10900	KRTAP6-1	337966	337966	KRTAP6-1
10901	OR5D14	219436	219436	OR5D14
10902	SATB1	6304	6304	SATB1
10903	RIC3	79608	79608	RIC3
10904	OXSR1	9943	9943	OXSR1
10905	OR5D16	390144	390144	OR5D16
10906	ST3GAL3	6487	6487	ST3GAL3
10907	ST3GAL2	6483	6483	ST3GAL2
10908	ST3GAL1	6482	6482	ST3GAL1
10909	SGPP1	81537	81537	SGPP1
10910	ST3GAL6	10402	10402	ST3GAL6
10911	ST3GAL5	8869	8869	ST3GAL5
10912	ST3GAL4	6484	6484	ST3GAL4
10913	C7orf28A	51622	51622	CCZ1
10914	NINJ1	4814	4814	NINJ1
10915	NINJ2	4815	4815	NINJ2
10916	C7orf28B	221960	221960	CCZ1B
10917	GALNS	2588	2588	GALNS
10918	ZNF451	26036	26036	ZNF451
10919	SNORD15B	114599	114599	SNORD15B
10920	NEK2	4751	4751	NEK2
10921	NPSR1	387129	387129	NPSR1
10922	ATF6B	1388	1388	ATF6B
10923	SNORA74B	677841	677841	SNORA74B
10924	TJAP1	93643	93643	TJAP1
10925	SLC16A9	220963	220963	SLC16A9
10926	MAGEA12	4111	4111	MAGEA12
10927	CYP7B1	9420	9420	CYP7B1
10928	MAGEA10	4109	4109	MAGEA10
10929	OSBPL8	114882	114882	OSBPL8
10930	SLC16A1	6566	6566	SLC16A1
10931	TUFM	7284	7284	TUFM
10932	SLC16A3	9123	9123	SLC16A3
10933	SLC16A2	6567	6567	SLC16A2
10934	SLC16A5	9121	9121	SLC16A5
10935	NPY2R	4887	4887	NPY2R
10936	SLC16A7	9194	9194	SLC16A7
10937	CEP135	9662	9662	CEP135
10938	ARHGAP30	257106	257106	ARHGAP30
10939	ARHGAP31	57514	57514	ARHGAP31
10940	ARHGAP32	9743	9743	ARHGAP32
10941	ARHGAP33	115703	115703	ARHGAP33
10942	BCKDHB	594	594	BCKDHB
10943	ARHGAP36	158763	158763	ARHGAP36
10944	BCKDHA	593	593	BCKDHA
10945	WIPF3	644150	644150	WIPF3
10946	ARHGAP39	80728	80728	ARHGAP39
10947	WIPF1	7456	7456	WIPF1
10948	CMKLR1	1240	1240	CMKLR1
10949	LOC100132111	100132111	100132111	C2CD4D-AS1
10950	MON1B	22879	22879	MON1B
10951	FLJ43390	646113	646113	LINC00643
10952	ZNF836	162962	162962	ZNF836
10953	DYNLL1	8655	8655	DYNLL1
10954	LYVE1	10894	10894	LYVE1
10955	DYNLL2	140735	140735	DYNLL2
10956	PRDM5	11107	11107	PRDM5
10957	KHDC1	80759	80759	KHDC1
10958	UQCRQ	27089	27089	UQCRQ
10959	SNORD114-22	767600	767600	SNORD114-22
10960	SNORD114-23	767603	767603	SNORD114-23
10961	RBM4B	83759	83759	RBM4B
10962	PIBF1	10464	10464	PIBF1
10963	SNORD114-26	767606	767606	SNORD114-26
10964	SNORD114-27	767608	767608	SNORD114-27
10965	SNORD114-24	767604	767604	SNORD114-24
10966	SNORD114-25	767605	767605	SNORD114-25
10967	SNORD114-28	767609	767609	SNORD114-28
10968	LOC647946	647946	647946	MIR924HG
10969	UQCRB	7381	7381	UQCRB
10970	SNORA53	677832	677832	SNORA53
10971	CACNA1H	8912	8912	CACNA1H
10972	CACNA1I	8911	8911	CACNA1I
10973	GPS2	2874	2874	GPS2
10974	SNORA52	619565	619565	SNORA52
10975	CACNA1A	773	773	CACNA1A
10976	CACNA1B	774	774	CACNA1B
10977	CACNA1C	775	775	CACNA1C
10978	CACNA1D	776	776	CACNA1D
10979	CACNA1E	777	777	CACNA1E
10980	CACNA1F	778	778	CACNA1F
10981	CACNA1G	8913	8913	CACNA1G
10982	PTAFR	5724	5724	PTAFR
10983	SPINLW1	57119	57119	EPPIN
10984	LYPLA1	10434	10434	LYPLA1
10985	ATP6V0D2	245972	245972	ATP6V0D2
10986	ATP6V0D1	9114	9114	ATP6V0D1
10987	CACNA1S	779	779	CACNA1S
10988	TTN	7273	7273	TTN
10989	FCAR	2204	2204	FCAR
10990	FLCN	201163	201163	FLCN
10991	SFRP4	6424	6424	SFRP4
10992	KIF19	124602	124602	KIF19
10993	BMP8A	353500	353500	BMP8A
10994	BMP8B	656	656	BMP8B
10995	PRDM7	11105	11105	PRDM7
10996	HOTAIR	100124700	100124700	HOTAIR
10997	SNORD115-41	100033815	100033815	SNORD115-41
10998	BGLAP	632	632	BGLAP
10999	PHB2	11331	11331	PHB2
11000	SNORD115-40	100033814	100033814	SNORD115-40
11001	SLC15A2	6565	6565	SLC15A2
11002	COIL	8161	8161	COIL
11003	SLC15A1	6564	6564	SLC15A1
11004	TOR2A	27433	27433	TOR2A
11005	P2RX6P	440799	440799	P2RX6P
11006	CARHSP1	23589	23589	CARHSP1
11007	RBM41	55285	55285	RBM41
11008	RBM42	79171	79171	RBM42
11009	RBM43	375287	375287	RBM43
11010	RBM44	375316	375316	RBM44
11011	RBM45	129831	129831	RBM45
11012	CDY1B	253175	253175	CDY1B
11013	RBM47	54502	54502	RBM47
11014	LLGL1	3996	3996	LLGL1
11015	PQBP1	10084	10084	PQBP1
11016	TMOD1	7111	7111	TMOD1
11017	TTC15	51112	51112	TRAPPC12
11018	SLC22A16	85413	85413	SLC22A16
11019	TTC17	55761	55761	TTC17
11020	OAT	4942	4942	OAT
11021	RP9P	441212	441212	RP9P
11022	TTC13	79573	79573	TTC13
11023	SLC22A17	51310	51310	SLC22A17
11024	TTC19	54902	54902	TTC19
11025	QRFPR	84109	84109	QRFPR
11026	C4orf29	80167	80167	ABHD18
11027	PRDM1	639	639	PRDM1
11028	EPGN	255324	255324	EPGN
11029	FAM48A	55578	55578	SUPT20H
11030	C4orf21	55345	55345	ZGRF1
11031	C3orf65	646600	646600	IGF2BP2-AS1
11032	C4orf23	152992	152992	TRMT44
11033	C3orf67	200844	200844	CFAP20DC
11034	LOC144742	144742	144742	LINC00934
11035	C3orf62	375341	375341	C3orf62
11036	C3orf63	23272	23272	TASOR
11037	S100A11	6282	6282	S100A11
11038	SLC31A2	1318	1318	SLC31A2
11039	ZFP92	139735	139735	ZFP92
11040	ZFP90	146198	146198	ZFP90
11041	ZFP91	80829	80829	ZFP91
11042	ZNF839	55778	55778	ZNF839
11043	PDIK1L	149420	149420	PDIK1L
11044	RICTOR	253260	253260	RICTOR
11045	S100A13	6284	6284	S100A13
11046	LMO1	4004	4004	LMO1
11047	PPM1G	5496	5496	PPM1G
11048	PPM1F	9647	9647	PPM1F
11049	PPM1E	22843	22843	PPM1E
11050	PPM1D	8493	8493	PPM1D
11051	ABCF3	55324	55324	ABCF3
11052	ABCF2	10061	10061	ABCF2
11053	ABCF1	23	23	ABCF1
11054	RNF148	378925	378925	RNF148
11055	EGR2	1959	1959	EGR2
11056	C4BPA	722	722	C4BPA
11057	C4BPB	725	725	C4BPB
11058	EGR1	1958	1958	EGR1
11059	PPM1K	152926	152926	PPM1K
11060	PPM1J	333926	333926	PPM1J
11061	EGR4	1961	1961	EGR4
11062	PPM1H	57460	57460	PPM1H
11063	RTN4RL1	146760	146760	RTN4RL1
11064	FLJ33630	644873	644873	LINC01184
11065	PJA1	64219	64219	PJA1
11066	LOC728643	728643	728643	HNRNPA1P33
11067	LOC728640	728640	728640	FAM133CP
11068	PJA2	9867	9867	PJA2
11069	CHEK2	11200	11200	CHEK2
11070	LMO2	4005	4005	LMO2
11071	CHEK1	1111	1111	CHEK1
11072	DALRD3	55152	55152	DALRD3
11073	UPF3B	65109	65109	UPF3B
11074	INF2	64423	64423	INF2
11075	NSMCE2	286053	286053	NSMCE2
11076	PRKAB1	5564	5564	PRKAB1
11077	SIKE1	80143	80143	SIKE1
11078	LIN28B	389421	389421	LIN28B
11079	PAX5	5079	5079	PAX5
11080	PAX4	5078	5078	PAX4
11081	PAX7	5081	5081	PAX7
11082	PAX6	5080	5080	PAX6
11083	PAX1	5075	5075	PAX1
11084	PAX3	5077	5077	PAX3
11085	KPRP	448834	448834	KPRP
11086	PCDHA10	56139	56139	PCDHA10
11087	AHCYL1	10768	10768	AHCYL1
11088	PCDHA12	56137	56137	PCDHA12
11089	PCDHA13	56136	56136	PCDHA13
11090	PAX9	5083	5083	PAX9
11091	PAX8	7849	7849	PAX8
11092	PTPN5	84867	84867	PTPN5
11093	PTPN4	5775	5775	PTPN4
11094	GINS2	51659	51659	GINS2
11095	GINS3	64785	64785	GINS3
11096	GINS1	9837	9837	GINS1
11097	PROK1	84432	84432	PROK1
11098	GINS4	84296	84296	GINS4
11099	BTF3	689	689	BTF3
11100	DDR2	4921	4921	DDR2
11101	PLD4	122618	122618	PLD4
11102	DDR1	780	780	DDR1
11103	BARHL1	56751	56751	BARHL1
11104	LRCH4	4034	4034	LRCH4
11105	GRK6	2870	2870	GRK6
11106	NNMT	4837	4837	NNMT
11107	LRCH1	23143	23143	LRCH1
11108	LRCH2	57631	57631	LRCH2
11109	GRK7	131890	131890	GRK7
11110	MBD3L1	85509	85509	MBD3L1
11111	MBD3L2	125997	125997	MBD3L2
11112	MBD3L5	284428	284428	MBD3L5
11113	PTDSS1	9791	9791	PTDSS1
11114	AGBL5	60509	60509	AGBL5
11115	AGBL4	84871	84871	AGBL4
11116	AGBL3	340351	340351	AGBL3
11117	AGBL2	79841	79841	AGBL2
11118	AGBL1	123624	123624	AGBL1
11119	PLD5	200150	200150	PLD5
11120	UBE3C	9690	9690	UBE3C
11121	C15orf39	56905	56905	C15orf39
11122	C15orf38	348110	348110	ARPIN
11123	ALG10B	144245	144245	ALG10B
11124	ARRB2	409	409	ARRB2
11125	SNORD1A	677848	677848	SNORD1A
11126	SNORD1B	677849	677849	SNORD1B
11127	ARRB1	408	408	ARRB1
11128	CHCHD10	400916	400916	CHCHD10
11129	SUSD2	56241	56241	SUSD2
11130	ADPRH	141	141	ADPRH
11131	C15orf32	145858	145858	C15orf32
11132	C15orf34	80072	80072	HEXA-AS1
11133	C15orf37	283687	283687	ST20-AS1
11134	ADI1	55256	55256	ADI1
11135	CNTD2	79935	79935	CCNP
11136	PILRA	29992	29992	PILRA
11137	PLD6	201164	201164	PLD6
11138	SNAP25	6616	6616	SNAP25
11139	ZEB1	6935	6935	ZEB1
11140	GPNMB	10457	10457	GPNMB
11141	SLC7A13	157724	157724	SLC7A13
11142	PSMA2	5683	5683	PSMA2
11143	AKAP8L	26993	26993	AKAP8L
11144	C9	735	735	C9
11145	PSMA1	5682	5682	PSMA1
11146	PSMA6	5687	5687	PSMA6
11147	PSMA7	5688	5688	PSMA7
11148	OBSL1	23363	23363	OBSL1
11149	PSMA5	5686	5686	PSMA5
11150	C3	718	718	C3
11151	C2	717	717	C2
11152	PSMA8	143471	143471	PSMA8
11153	DSG1	1828	1828	DSG1
11154	C7	730	730	C7
11155	C6	729	729	C6
11156	C5	727	727	C5
11157	CEMP1	752014	752014	CEMP1
11158	FBXO45	200933	200933	FBXO45
11159	FBXO44	93611	93611	FBXO44
11160	FBXO47	494188	494188	FBXO47
11161	FBXO46	23403	23403	FBXO46
11162	FBXO41	150726	150726	FBXO41
11163	FBXO40	51725	51725	FBXO40
11164	FBXO43	286151	286151	FBXO43
11165	FBXO42	54455	54455	FBXO42
11166	EIF2C4	192670	192670	AGO4
11167	DCDC2B	149069	149069	DCDC2B
11168	EIF2C1	26523	26523	AGO1
11169	FBXO48	554251	554251	FBXO48
11170	EIF2C3	192669	192669	AGO3
11171	EIF2C2	27161	27161	AGO2
11172	VEPH1	79674	79674	VEPH1
11173	SNRPB2	6629	6629	SNRPB2
11174	EXPH5	23086	23086	EXPH5
11175	ADIG	149685	149685	ADIG
11176	DET1	55070	55070	DET1
11177	RPS6KA4	8986	8986	RPS6KA4
11178	CP	1356	1356	CP
11179	RMND5A	64795	64795	RMND5A
11180	RMND5B	64777	64777	RMND5B
11181	NRBF2	29982	29982	NRBF2
11182	KCNJ3	3760	3760	KCNJ3
11183	KCNJ2	3759	3759	KCNJ2
11184	KCNJ1	3758	3758	KCNJ1
11185	SFRP1	6422	6422	SFRP1
11186	SNORD10	652966	652966	SNORD10
11187	KCNJ6	3763	3763	KCNJ6
11188	KCNJ5	3762	3762	KCNJ5
11189	KCNJ4	3761	3761	KCNJ4
11190	LOC729991-MEF2B	4207	4207	BORCS8-MEF2B
11191	KCNJ9	3765	3765	KCNJ9
11192	KCNJ8	3764	3764	KCNJ8
11193	SNORD19	692089	692089	SNORD19
11194	NRADDP	100129354	100129354	NRADDP
11195	C9orf131	138724	138724	C9orf131
11196	AGPAT6	137964	137964	GPAT4
11197	AGPAT5	55326	55326	AGPAT5
11198	AGPAT4	56895	56895	AGPAT4
11199	C9orf135	138255	138255	C9orf135
11200	AGPAT2	10555	10555	AGPAT2
11201	AGPAT1	10554	10554	AGPAT1
11202	COL1A1	1277	1277	COL1A1
11203	C9orf139	401563	401563	C9orf139
11204	RCSD1	92241	92241	RCSD1
11205	KIAA1217	56243	56243	KIAA1217
11206	KIAA1210	57481	57481	KIAA1210
11207	KIAA1211	57482	57482	CRACD
11208	AGPAT9	84803	84803	GPAT3
11209	MCL1	4170	4170	MCL1
11210	ZNF788	388507	388507	ZNF788P
11211	OR2J2	26707	26707	OR2J2
11212	OR2J3	442186	442186	OR2J3
11213	CMYA5	202333	202333	CMYA5
11214	FOXO3	2309	2309	FOXO3
11215	SDHC	6391	6391	SDHC
11216	FOXO1	2308	2308	FOXO1
11217	LACRT	90070	90070	LACRT
11218	PPP2R1B	5519	5519	PPP2R1B
11219	FOXO4	4303	4303	FOXO4
11220	NIP7	51388	51388	NIP7
11221	PEX10	5192	5192	PEX10
11222	PEX13	5194	5194	PEX13
11223	PEX12	5193	5193	PEX12
11224	TMEM158	25907	25907	TMEM158
11225	ANGEL2	90806	90806	ANGEL2
11226	ANGEL1	23357	23357	ANGEL1
11227	PEX16	9409	9409	PEX16
11228	CDC37L1	55664	55664	CDC37L1
11229	TCIRG1	10312	10312	TCIRG1
11230	AP3B2	8120	8120	AP3B2
11231	TFRC	7037	7037	TFRC
11232	FRAT1	10023	10023	FRAT1
11233	PCDHB12	56124	56124	PCDHB12
11234	NUF2	83540	83540	NUF2
11235	UNCX	340260	340260	UNCX
11236	TGIF2LX	90316	90316	TGIF2LX
11237	ZNF518B	85460	85460	ZNF518B
11238	ODC1	4953	4953	ODC1
11239	FLJ23867	200058	5768	QSOX1
11240	UBXN6	80700	80700	UBXN6
11241	PIAS1	8554	8554	PIAS1
11242	SPAG4	6676	6676	SPAG4
11243	TMEM195	392636	392636	AGMO
11244	AADAT	51166	51166	AADAT
11245	SIGIRR	59307	59307	SIGIRR
11246	FLI1	2313	2313	FLI1
11247	ZNF518A	9849	9849	ZNF518A
11248	ANXA8L2	244	728113	ANXA8L1
11249	C19orf35	374872	374872	PEAK3
11250	C19orf34	255193	255193	CSNK1G2-AS1
11251	LOC201651	201651	201651	AADACP1
11252	C19orf36	113177	113177	IZUMO4
11253	C19orf30	284424	284424	MIR7-3HG
11254	C19orf33	64073	64073	C19orf33
11255	EPCAM	4072	4072	EPCAM
11256	PGA3	643834	643834	PGA3
11257	C19orf39	126074	126074	SWSAP1
11258	C19orf38	255809	255809	C19orf38
11259	FAM154A	158297	158297	SAXO1
11260	KLHL6	89857	89857	KLHL6
11261	VCX3A	51481	51481	VCX3A
11262	FAM154B	283726	283726	SAXO2
11263	PPP1CB	5500	5500	PPP1CB
11264	PPP1CC	5501	5501	PPP1CC
11265	KLHL7	55975	55975	KLHL7
11266	MPPED1	758	758	MPPED1
11267	C11orf20	25858	25858	CATSPERZ
11268	C11orf21	29125	29125	C11orf21
11269	KLHL4	56062	56062	KLHL4
11270	C11orf24	53838	53838	C11orf24
11271	C22orf25	128989	128989	TANGO2
11272	DCST1	149095	149095	DCST1
11273	COL6A1	1291	1291	COL6A1
11274	WBP2	23558	23558	WBP2
11275	COL6A3	1293	1293	COL6A3
11276	COL6A2	1292	1292	COL6A2
11277	POM121	9883	9883	POM121
11278	RFXANK	8625	8625	RFXANK
11279	COL6A6	131873	131873	COL6A6
